3.9493,4.7876,-2.2645,-21.942,-11.037
3.9595,4.7981,-2.2457,-21.893,-11.015
3.9697,4.8086,-2.2268,-21.843,-10.993
3.98,4.8191,-2.2079,-21.794,-10.971
3.9903,4.8296,-2.1889,-21.744,-10.949
3.9999,4.8401,-2.1694,-21.694,-10.924
4.0096,4.8506,-2.1499,-21.645,-10.9
4.0193,4.8611,-2.1303,-21.595,-10.876
4.0291,4.8716,-2.1106,-21.545,-10.852
4.039,4.8821,-2.0909,-21.494,-10.829
4.049,4.8926,-2.0712,-21.444,-10.805
4.0592,4.9031,-2.0514,-21.394,-10.782
4.0694,4.9136,-2.0315,-21.343,-10.758
4.0797,4.9241,-2.0116,-21.293,-10.735
4.09,4.9346,-1.9916,-21.242,-10.712
4.0996,4.9451,-1.9711,-21.191,-10.686
4.1093,4.9556,-1.9506,-21.14,-10.661
4.119,4.9661,-1.93,-21.089,-10.636
4.1288,4.9766,-1.9093,-21.038,-10.611
4.1387,4.9871,-1.8886,-20.987,-10.586
4.1488,4.9976,-1.8678,-20.936,-10.561
4.1589,5.0081,-1.847,-20.884,-10.537
4.1691,5.0186,-1.8261,-20.832,-10.512
4.1794,5.0291,-1.8051,-20.781,-10.488
4.1898,5.0396,-1.784,-20.729,-10.463
4.1994,5.0501,-1.7625,-20.677,-10.437
4.209,5.0606,-1.741,-20.625,-10.411
4.2187,5.0711,-1.7193,-20.572,-10.384
4.2286,5.0816,-1.6976,-20.52,-10.358
4.2385,5.0921,-1.6758,-20.467,-10.332
4.2485,5.1026,-1.6539,-20.414,-10.306
4.2586,5.1131,-1.632,-20.362,-10.28
4.2688,5.1236,-1.61,-20.309,-10.255
4.2791,5.1341,-1.5879,-20.255,-10.229
4.2895,5.1446,-1.5656,-20.202,-10.203
4.2991,5.1551,-1.5431,-20.149,-10.176
4.3087,5.1656,-1.5204,-20.095,-10.148
4.3184,5.1761,-1.4976,-20.041,-10.121
4.3282,5.1866,-1.4747,-19.987,-10.093
4.3381,5.1971,-1.4518,-19.933,-10.066
4.3481,5.2076,-1.4287,-19.879,-10.038
4.3583,5.2181,-1.4056,-19.825,-10.011
4.3685,5.2286,-1.3824,-19.77,-9.9842
4.3788,5.2391,-1.3591,-19.715,-9.9572
4.3892,5.2496,-1.3356,-19.66,-9.9302
4.3988,5.2601,-1.3119,-19.605,-9.9013
4.4084,5.2706,-1.288,-19.55,-9.8723
4.4181,5.2811,-1.264,-19.494,-9.8435
4.4279,5.2916,-1.2399,-19.439,-9.8147
4.4378,5.3021,-1.2157,-19.383,-9.786
4.4479,5.3126,-1.1915,-19.327,-9.7574
4.458,5.3231,-1.1671,-19.271,-9.7289
4.4683,5.3336,-1.1426,-19.214,-9.7005
4.4786,5.3441,-1.1179,-19.158,-9.6721
4.489,5.3546,-1.0932,-19.101,-9.6437
4.4986,5.3651,-1.0682,-19.044,-9.6134
4.5082,5.3756,-1.043,-18.987,-9.5831
4.5179,5.3861,-1.0177,-18.93,-9.5528
4.5277,5.3966,-0.99231,-18.872,-9.5226
4.5376,5.4071,-0.96679,-18.814,-9.4924
4.5477,5.4176,-0.94115,-18.756,-9.4624
4.5578,5.4281,-0.91539,-18.698,-9.4324
4.5681,5.4386,-0.8895,-18.64,-9.4025
4.5784,5.4491,-0.86348,-18.581,-9.3726
4.5888,5.4596,-0.83733,-18.522,-9.3426
4.5984,5.4701,-0.81093,-18.463,-9.3109
4.608,5.4806,-0.78439,-18.404,-9.2791
4.6176,5.4911,-0.75772,-18.344,-9.2473
4.6274,5.5016,-0.73091,-18.284,-9.2155
4.6373,5.5121,-0.70397,-18.224,-9.1839
4.6474,5.5226,-0.67688,-18.164,-9.1523
4.6575,5.5331,-0.64965,-18.103,-9.1207
4.6678,5.5436,-0.62227,-18.043,-9.0892
4.6781,5.5541,-0.59475,-17.982,-9.0577
4.6885,5.5646,-0.56706,-17.92,-9.0261
4.6981,5.5751,-0.53916,-17.859,-8.9927
4.7077,5.5856,-0.5111,-17.797,-8.9593
4.7173,5.5961,-0.4829,-17.735,-8.9259
4.7271,5.6066,-0.45453,-17.673,-8.8924
4.7371,5.6171,-0.42602,-17.61,-8.8591
4.7471,5.6276,-0.39734,-17.547,-8.8257
4.7573,5.6381,-0.36851,-17.484,-8.7925
4.7675,5.6486,-0.33952,-17.421,-8.7592
4.7779,5.6591,-0.31037,-17.357,-8.7259
4.7883,5.6696,-0.28106,-17.293,-8.6925
4.7978,5.6801,-0.2516,-17.228,-8.6574
4.8074,5.6906,-0.22197,-17.164,-8.6223
4.8171,5.7011,-0.19217,-17.099,-8.5871
4.8269,5.7116,-0.16219,-17.034,-8.5519
4.8368,5.7221,-0.13203,-16.968,-8.5167
4.8468,5.7326,-0.10168,-16.902,-8.4815
4.857,5.7431,-0.071139,-16.836,-8.4464
4.8672,5.7536,-0.040398,-16.769,-8.4113
4.8776,5.7641,-0.0094569,-16.702,-8.3761
4.888,5.7746,0.021688,-16.635,-8.3408
4.8975,5.7851,0.052985,-16.568,-8.3038
4.9071,5.7956,0.084484,-16.5,-8.2668
4.9168,5.8061,0.11619,-16.431,-8.2297
4.9266,5.8166,0.1481,-16.363,-8.1925
4.9365,5.8271,0.18023,-16.294,-8.1554
4.9465,5.8376,0.21256,-16.224,-8.1183
4.9567,5.848,0.24511,-16.155,-8.0811
4.967,5.8585,0.27787,-16.084,-8.0439
4.9774,5.869,0.31084,-16.014,-8.0066
4.9878,5.8795,0.34401,-15.943,-7.9692
4.9973,5.89,0.37722,-15.872,-7.9302
5.0069,5.9005,0.41065,-15.8,-7.8911
5.0166,5.911,0.44428,-15.728,-7.8519
5.0263,5.9215,0.47813,-15.655,-7.8127
5.0362,5.932,0.51221,-15.582,-7.7734
5.0463,5.9425,0.54652,-15.509,-7.7341
5.0564,5.953,0.58107,-15.435,-7.6947
5.0667,5.9635,0.61586,-15.361,-7.6553
5.0771,5.974,0.65088,-15.286,-7.6157
5.0875,5.9845,0.68615,-15.211,-7.5761
5.097,5.995,0.72146,-15.135,-7.5349
5.1066,6.0055,0.75701,-15.059,-7.4935
5.1162,6.016,0.79281,-14.982,-7.452
5.126,6.0265,0.82887,-14.905,-7.4104
5.1359,6.037,0.86519,-14.827,-7.3688
5.1459,6.0475,0.90178,-14.749,-7.3271
5.1561,6.058,0.93863,-14.67,-7.2853
5.1664,6.0685,0.97576,-14.591,-7.2435
5.1768,6.079,1.0132,-14.511,-7.2014
5.1872,6.0895,1.0508,-14.431,-7.1592
5.1967,6.1,1.0884,-14.35,-7.1155
5.2063,6.1105,1.1263,-14.269,-7.0717
5.2159,6.121,1.1644,-14.187,-7.0276
5.2257,6.1315,1.2028,-14.104,-6.9835
5.2356,6.142,1.2416,-14.021,-6.9392
5.2457,6.1525,1.2806,-13.937,-6.8949
5.2558,6.163,1.32,-13.853,-6.8504
5.2661,6.1735,1.3596,-13.767,-6.8058
5.2765,6.184,1.3996,-13.682,-6.761
5.287,6.1945,1.4398,-13.595,-6.716
5.2965,6.205,1.4801,-13.508,-6.6696
5.3061,6.2155,1.5206,-13.421,-6.623
5.3157,6.226,1.5614,-13.332,-6.5762
