t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
11.714,-0.040987,-0.025846,-0.020163,1.3164
11.715,-0.039402,-0.02848,-0.017252,1.7657
11.716,-0.037308,-0.031108,-0.014438,2.2313
11.717,-0.034763,-0.033644,-0.011766,2.6672
11.718,-0.031842,-0.035999,-0.0092822,3.0385
11.719,-0.028631,-0.03809,-0.0070258,3.2921
11.72,-0.025223,-0.039834,-0.0050337,3.4337
11.721,-0.021715,-0.041157,-0.0033374,3.4339
11.722,-0.018203,-0.041993,-0.001962,3.3014
11.723,-0.014776,-0.042287,-0.00092583,3.0532
11.724,-0.011516,-0.041997,-0.00023989,2.7005
11.725,-0.0084891,-0.041095,9.2899e-05,2.2964
11.726,-0.0057486,-0.039569,7.7716e-05,1.8394
11.727,-0.0033333,-0.037422,-0.00027202,1.3738
11.728,-0.0012679,-0.034674,-0.00093483,0.88824
11.729,0.00043565,-0.03136,-0.0018815,0.41759
11.73,0.0017808,-0.02753,-0.0030757,-0.0286
11.731,0.0027819,-0.023249,-0.0044747,-0.45372
11.732,0.0034638,-0.018593,-0.0060301,-0.84449
