t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
24.048,-0.0072731,0.0054845,0.015003,-4.5958
24.049,-0.0068929,0.0054001,0.01456,-5.2517
24.05,-0.0064713,0.0052893,0.01404,-5.8779
24.051,-0.0060104,0.0051531,0.013446,-6.4706
24.052,-0.0055126,0.0049925,0.012782,-7.0265
24.053,-0.0049805,0.0048091,0.012052,-7.5425
24.054,-0.0044169,0.0046041,0.011261,-8.0157
24.055,-0.0038248,0.0043792,0.010414,-8.4433
24.056,-0.0032074,0.0041359,0.0095155,-8.8229
24.057,-0.002568,0.0038762,0.0085721,-9.1524
24.058,-0.00191,0.0036016,0.0075892,-9.4299
24.059,-0.0012369,0.0033143,0.0065728,-9.6538
24.06,-0.00055246,0.0030161,0.005529,-9.8229
24.061,0.0001397,0.002709,0.0044643,-9.9361
24.062,0.00083579,0.0023952,0.0033849,-9.9929
24.063,0.001532,0.0020766,0.0022975,-9.9929
24.064,0.0022246,0.0017553,0.0012085,-9.9361
24.065,0.0029097,0.0014335,0.00012436,-9.8229
24.066,0.0035836,0.0011132,-0.00094837,-9.6538
24.067,0.0042426,0.00079646,-0.0020034,-9.4299
24.068,0.0048831,0.00048527,-0.0030344,-9.1524
24.069,0.0055016,0.0001816,-0.0040353,-8.8229
24.07,0.0060945,-0.00011264,-0.0050002,-8.4433
24.071,0.0066588,-0.00039563,-0.0059235,-8.0157
24.072,0.0071912,-0.00066561,-0.0067998,-7.5425
24.073,0.0076887,-0.00092094,-0.0076238,-7.0265
24.074,0.0081487,-0.00116,-0.0083909,-6.4706
24.075,0.0085686,-0.0013815,-0.0090965,-5.8779
24.076,0.008946,-0.0015839,-0.0097367,-5.2517
24.077,0.0092788,-0.0017662,-0.010308,-4.5958
24.078,0.0095651,-0.0019272,-0.010806,-3.9137
24.079,0.0098033,-0.0020661,-0.011229,-3.2094
24.08,0.0099922,-0.002182,-0.011574,-2.4869
24.081,0.01013,-0.0022743,-0.01184,-1.7502
24.082,0.010217,-0.0023425,-0.012025,-1.0036
24.083,0.010252,-0.0023864,-0.012128,-0.2513
24.084,0.010235,-0.0024057,-0.012148,0.50244
24.085,0.010166,-0.0024005,-0.012085,1.2533
24.086,0.010046,-0.0023708,-0.011941,1.9971
24.087,0.0098736,-0.0023171,-0.011715,2.7295
24.088,0.0096514,-0.0022397,-0.01141,3.4464
24.089,0.0093801,-0.0021393,-0.011028,4.1438
24.09,0.0090611,-0.0020167,-0.01057,4.8175
24.091,0.0086961,-0.0018728,-0.01004,5.4639
24.092,0.0082872,-0.0017085,-0.0094412,6.0793
24.093,0.0078364,-0.0015252,-0.0087768,6.6601
24.094,0.0073461,-0.001324,-0.0080512,7.2031
24.095,0.0068191,-0.0011064,-0.0072688,7.7051
24.096,0.006258,-0.00087402,-0.0064345,8.1634
24.097,0.0056661,-0.00062835,-0.0055533,8.5753
24.098,0.0050463,-0.00037117,-0.0046306,8.9384
24.099,0.0044021,-0.00010426,-0.003672,9.2508
24.1,0.0037368,0.00017051,-0.0026836,9.5106
24.101,0.0030542,0.00045123,-0.0016712,9.7163
24.102,0.0023578,0.00073593,-0.00064112,9.8669
24.103,0.0016515,0.0010226,0.00040033,9.9613
24.104,0.00093888,0.0013093,0.0014468,9.9992
24.105,0.00022391,0.0015939,0.0024918,9.9803
24.106,-0.00048962,0.0018744,0.0035288,9.9046
24.107,-0.0011979,0.0021488,0.0045516,9.7727
24.108,-0.0018971,0.0024151,0.0055538,9.5852
24.109,-0.0025835,0.0026714,0.0065291,9.3433
24.11,-0.0032535,0.0029157,0.0074715,9.0483
24.111,-0.0039035,0.0031464,0.008375,8.7018
24.112,-0.00453,0.0033615,0.0092339,8.306
24.113,-0.0051298,0.0035594,0.010043,7.8629
24.114,-0.0056997,0.0037386,0.010797,7.3751
24.115,-0.0062366,0.0038976,0.011491,6.8455
24.116,-0.0067379,0.004035,0.01212,6.2769
24.117,-0.0072008,0.0041495,0.012681,5.6727
24.118,-0.0076231,0.0042402,0.013169,5.0362
24.119,-0.0080025,0.0043059,0.013581,4.3712
24.12,-0.0083372,0.0043459,0.013915,3.6812
24.121,-0.0086254,0.0043596,0.014168,2.9704
24.122,-0.0088659,0.0043462,0.014337,2.2427
24.123,-0.0090575,0.0043056,0.014422,1.5023
24.124,-0.0091992,0.0042375,0.014421,0.75327
24.125,-0.0092907,0.0041418,0.014334,-1.0805e-13
24.126,-0.0093315,0.0040187,0.01416,-0.75327
24.127,-0.0093217,0.0038685,0.013901,-1.5023
24.128,-0.0092615,0.0036915,0.013557,-2.2427
24.129,-0.0091515,0.0034883,0.013129,-2.9704
24.13,-0.0089926,0.0032598,0.012619,-3.6812
24.131,-0.0087859,0.0030069,0.012031,-4.3712
24.132,-0.0085327,0.0027305,0.011366,-5.0362
24.133,-0.0082347,0.002432,0.010628,-5.6727
24.134,-0.0078938,0.0021126,0.0098211,-6.2769
24.135,-0.007512,0.0017738,0.0089489,-6.8455
24.136,-0.0070919,0.0014171,0.0080161,-7.3751
24.137,-0.0066358,0.0010444,0.0070277,-7.8629
24.138,-0.0061467,0.00065741,0.0059888,-8.306
24.139,-0.0056273,0.00025802,0.004905,-8.7018
24.14,-0.0050809,-0.00015178,0.0037821,-9.0483
24.141,-0.0045107,-0.00056991,0.0026262,-9.3433
24.142,-0.00392,-0.00099425,0.0014435,-9.5852
24.143,-0.0033124,-0.0014226,0.00024041,-9.7727
24.144,-0.0026915,-0.0018528,-0.00097646,-9.9046
24.145,-0.0020608,-0.0022826,-0.0022004,-9.9803
24.146,-0.0014241,-0.0027097,-0.0034248,-9.9992
24.147,-0.00078502,-0.0031319,-0.0046429,-9.9613
24.148,-0.00014739,-0.0035468,-0.0058478,-9.8669
24.149,0.00048513,-0.0039524,-0.0070329,-9.7163
24.15,0.0011089,-0.0043464,-0.0081917,-9.5106
24.151,0.0017203,-0.0047267,-0.0093176,-9.2508
24.152,0.0023157,-0.0050911,-0.010404,-8.9384
24.153,0.0028919,-0.0054377,-0.011446,-8.5753
24.154,0.0034454,-0.0057646,-0.012436,-8.1634
24.155,0.0039731,-0.0060699,-0.01337,-7.7051
24.156,0.0044721,-0.0063518,-0.014241,-7.2031
24.157,0.0049394,-0.0066089,-0.015046,-6.6601
24.158,0.0053724,-0.0068395,-0.015778,-6.0793
24.159,0.0057687,-0.0070423,-0.016435,-5.4639
24.16,0.0061262,-0.0072161,-0.017012,-4.8175
24.161,0.0064426,-0.0073599,-0.017506,-4.1438
24.162,0.0067165,-0.0074726,-0.017914,-3.4464
24.163,0.0069462,-0.0075536,-0.018234,-2.7295
24.164,0.0071305,-0.0076021,-0.018463,-1.9971
24.165,0.0072685,-0.0076179,-0.018599,-1.2533
24.166,0.0073595,-0.0076006,-0.018643,-0.50244
24.167,0.0074031,-0.0075501,-0.018593,0.2513
24.168,0.0073991,-0.0074664,-0.01845,1.0036
24.169,0.0073478,-0.0073499,-0.018214,1.7502
24.17,0.0072495,-0.007201,-0.017885,2.4869
24.171,0.0071049,-0.0070202,-0.017467,3.2094
24.172,0.006915,-0.0068082,-0.01696,3.9137
24.173,0.0066812,-0.0065661,-0.016367,4.5958
24.174,0.0064048,-0.0062947,-0.015691,5.2517
24.175,0.0060876,-0.0059955,-0.014935,5.8779
24.176,0.0057316,-0.0056697,-0.014105,6.4706
24.177,0.0053391,-0.0053189,-0.013202,7.0265
24.178,0.0049125,-0.0049446,-0.012234,7.5425
24.179,0.0044544,-0.0045486,-0.011204,8.0157
24.18,0.0039676,-0.0041329,-0.010117,8.4433
24.181,0.0034551,-0.0036993,-0.0089807,8.8229
24.182,0.0029201,-0.0032499,-0.0077995,9.1524
24.183,0.0023659,-0.0027869,-0.00658,9.4299
24.184,0.0017958,-0.0023125,-0.0053288,9.6538
24.185,0.0012133,-0.0018289,-0.0040522,9.8229
24.186,0.0006219,-0.0013385,-0.0027571,9.9361
24.187,2.5317e-05,-0.00084365,-0.0014504,9.9929
24.188,-0.00057286,-0.00034666,-0.00013873,9.9929
24.189,-0.001169,0.00015008,0.0011708,9.9361
24.19,-0.0017594,0.00064418,0.0024714,9.8229
24.191,-0.0023405,0.0011333,0.0037562,9.6538
24.192,-0.0029088,0.0016151,0.0050186,9.4299
24.193,-0.0034607,0.0020873,0.0062517,9.1524
24.194,-0.0039928,0.0025477,0.0074494,8.8229
24.195,-0.004502,0.0029942,0.0086052,8.4433
24.196,-0.004985,0.0034245,0.0097133,8.0157
24.197,-0.0054388,0.0038368,0.010768,7.5425
24.198,-0.0058607,0.0042292,0.011763,7.0265
24.199,-0.0062479,0.0045999,0.012695,6.4706
24.2,-0.0065981,0.0049471,0.013558,5.8779
24.201,-0.006909,0.0052695,0.014347,5.2517
24.202,-0.0071785,0.0055655,0.01506,4.5958
24.203,-0.0074051,0.0058339,0.015692,3.9137
24.204,-0.007587,0.0060736,0.01624,3.2094
24.205,-0.0077232,0.0062838,0.016703,2.4869
24.206,-0.0078125,0.0064634,0.017076,1.7502
24.207,-0.0078542,0.0066121,0.01736,1.0036
24.208,-0.007848,0.0067292,0.017553,0.2513
24.209,-0.0077936,0.0068145,0.017654,-0.50244
24.21,-0.0076912,0.0068679,0.017663,-1.2533
24.211,-0.0075411,0.0068894,0.017581,-1.9971
24.212,-0.0073441,0.0068793,0.017409,-2.7295
24.213,-0.007101,0.0068379,0.017147,-3.4464
24.214,-0.006813,0.0067657,0.016798,-4.1438
24.215,-0.0064817,0.0066636,0.016364,-4.8175
24.216,-0.0061088,0.0065323,0.015848,-5.4639
24.217,-0.0056963,0.0063729,0.015253,-6.0793
24.218,-0.0052462,0.0061866,0.014584,-6.6601
24.219,-0.0047611,0.0059745,0.013843,-7.2031
24.22,-0.0042437,0.0057383,0.013036,-7.7051
24.221,-0.0036966,0.0054794,0.012167,-8.1634
24.222,-0.003123,0.0051995,0.011242,-8.5753
24.223,-0.0025259,0.0049003,0.010266,-8.9384
24.224,-0.0019088,0.0045838,0.0092447,-9.2508
24.225,-0.0012749,0.0042519,0.0081843,-9.5106
24.226,-0.00062786,0.0039065,0.0070908,-9.7163
24.227,2.8723e-05,0.0035498,0.0059706,-9.8669
24.228,0.00069119,0.0031839,0.0048303,-9.9613
24.229,0.0013558,0.0028109,0.0036762,-9.9992
24.23,0.0020188,0.002433,0.0025151,-9.9803
24.231,0.0026766,0.0020523,0.0013536,-9.9046
24.232,0.0033252,0.0016712,0.00019837,-9.7727
24.233,0.0039611,0.0012917,-0.00094414,-9.5852
24.234,0.0045807,0.0009159,-0.0020674,-9.3433
24.235,0.0051804,0.000546,-0.0031652,-9.0483
24.236,0.0057568,0.00018401,-0.0042312,-8.7018
24.237,0.0063065,-0.00016809,-0.0052596,-8.306
24.238,0.0068265,-0.00050839,-0.0062446,-7.8629
24.239,0.0073136,-0.00083507,-0.0071808,-7.3751
24.24,0.0077651,-0.0011464,-0.008063,-6.8455
24.241,0.0081783,-0.0014408,-0.0088864,-6.2769
24.242,0.0085508,-0.0017167,-0.0096466,-5.6727
24.243,0.0088803,-0.0019727,-0.010339,-5.0362
24.244,0.0091649,-0.0022076,-0.010961,-4.3712
24.245,0.0094029,-0.0024203,-0.011509,-3.6812
24.246,0.0095927,-0.0026098,-0.011979,-2.9704
24.247,0.0097331,-0.0027753,-0.01237,-2.2427
24.248,0.0098233,-0.0029161,-0.01268,-1.5023
24.249,0.0098625,-0.0030316,-0.012907,-0.75327
24.25,0.0098503,-0.0031215,-0.01305,-1.3522e-12
24.251,0.0097867,-0.0031857,-0.013109,0.75327
24.252,0.0096718,-0.003224,-0.013084,1.5023
24.253,0.0095061,-0.0032367,-0.012975,2.2427
24.254,0.0092903,-0.0032239,-0.012785,2.9704
24.255,0.0090254,-0.0031861,-0.012513,3.6812
24.256,0.0087128,-0.0031239,-0.012162,4.3712
24.257,0.008354,-0.003038,-0.011735,5.0362
24.258,0.0079509,-0.0029293,-0.011234,5.6727
24.259,0.0075054,-0.0027989,-0.010663,6.2769
24.26,0.0070198,-0.0026479,-0.010026,6.8455
24.261,0.0064968,-0.0024775,-0.0093265,7.3751
24.262,0.005939,-0.0022892,-0.0085691,7.8629
24.263,0.0053494,-0.0020845,-0.0077587,8.306
24.264,0.004731,-0.0018649,-0.0069005,8.7018
24.265,0.0040871,-0.0016322,-0.0059999,9.0483
24.266,0.0034212,-0.0013881,-0.0050626,9.3433
24.267,0.0027366,-0.0011345,-0.0040944,9.5852
24.268,0.0020372,-0.00087328,-0.0031014,9.7727
24.269,0.0013266,-0.00060635,-0.0020898,9.9046
24.27,0.00060849,-0.00033569,-0.0010659,9.9803
24.271,-0.00011317,-6.3318e-05,-3.6079e-05,9.9992
24.272,-0.00083459,0.00020878,0.00099319,9.9613
24.273,-0.0015519,0.00047859,0.0020155,9.8669
24.274,-0.0022613,0.00074413,0.0030246,9.7163
24.275,-0.0029591,0.0010035,0.004014,9.5106
24.276,-0.0036414,0.0012546,0.0049777,9.2508
24.277,-0.0043046,0.0014958,0.0059096,8.9384
24.278,-0.0049453,0.0017251,0.0068038,8.5753
24.279,-0.0055601,0.0019409,0.0076548,8.1634
24.28,-0.0061456,0.0021414,0.0084571,7.7051
24.281,-0.0066988,0.0023252,0.0092057,7.2031
24.282,-0.0072167,0.0024908,0.0098959,6.6601
24.283,-0.0076966,0.0026368,0.010523,6.0793
24.284,-0.0081361,0.0027621,0.011083,5.4639
24.285,-0.0085328,0.0028654,0.011573,4.8175
24.286,-0.0088846,0.002946,0.011989,4.1438
24.287,-0.0091898,0.0030029,0.012328,3.4464
24.288,-0.0094468,0.0030354,0.012588,2.7295
24.289,-0.0096544,0.0030432,0.012767,1.9971
24.29,-0.0098115,0.0030257,0.012863,1.2533
24.291,-0.0099174,0.0029828,0.012876,0.50244
24.292,-0.0099716,0.0029145,0.012806,-0.2513
24.293,-0.0099741,0.0028207,0.012651,-1.0036
24.294,-0.0099249,0.0027019,0.012414,-1.7502
24.295,-0.0098244,0.0025585,0.012094,-2.4869
24.296,-0.0096734,0.0023909,0.011693,-3.2094
24.297,-0.0094729,0.0022,0.011214,-3.9137
24.298,-0.0092239,0.0019865,0.010658,-4.5958
24.299,-0.0089282,0.0017517,0.01003,-5.2517
24.3,-0.0085874,0.0014965,0.0093309,-5.8779
24.301,-0.0082037,0.0012224,0.0085659,-6.4706
24.302,-0.0077791,0.00093065,0.007739,-7.0265
24.303,-0.0073163,0.0006229,0.0068546,-7.5425
